periodoA,osf,categoria,p1_a,p1_b,p1_e,p1_g,p1_h,p1_i,p2,p4,p5_a,p5_b,p5_c,p5_e,p6,p6.1,evaluacion,comentarios
1,"Tierra de Artistas, A.C.",Actividades recreativas,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['encanta', 'porque', 'porque', 'muy', 'local']"
1,"Tierra de Artistas, A.C.",Actividades recreativas,5,5,5,5,5,5,True,5,5,5,5,5,5,True,5,"['muy', 'muy']"
1,"Tierra de Artistas, A.C.",Actividades recreativas,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,[]
1,"Tierra de Artistas, A.C.",Actividades recreativas,4,4,4,4,4,4,True,2,4,4,4,4,2,True,4,"['encanta', 'muy']"
1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,[]
1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,[]
1,Community FIRST For Inspiration and Recognition of Science and Technology,Emprendimiento y desarrollo,4,4,4,4,4,4,True,0,4,4,4,4,2,True,4,['clase']
1,Laboratorio Innovación Social Tutores de Resiliencia,ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['muy', 'eso', 'muy', 'profesional']"
1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['muy', 'parece', 'mas']"
1,"Liderazgo y Cultura Emprendedora, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['soy', 'mas']"
1,"PROVS, Programa de la Vivienda Sustentable, A.C.",ONG - Humanitaria,5,5,5,5,5,4,True,0,5,5,5,5,0,False,4,"['empezar', 'ellos', 'porque', 'nadie', 'contacto', 'ni', 'ellos', 'mas', 'mas', 'esto', 'confort', 'nunca', 'habia']"
1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,4,4,4,4,4,5,False,5,5,5,5,4,2,True,4,"['excelente', 'muy', 'se']"
1,Asociación Iknextia,ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['muy', 'ofrecer', 'personas', 'encanto', 'encanto', 'tenido', 'muy', 'mas']"
1,"Centro de Capacitación y Talento Empresarial Industrial, A.C.",ONG - Desarrollo humano,4,4,4,4,4,4,True,2,4,4,4,4,2,False,4,[]
1,"SAIIS, Sociedad de Alumnos de Ingeniero Industrial y de Sistemas",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,[]
1,"SAINA, Sociedad de Alumnos de Ingeniería en Nanotecnología",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,"['se', 'muy', 'no', 'ese', 'muy', 'no', 'se', 'sino', 'mas', 'ayudar']"
1,Dirección de Emprendimiento Social,Emprendimiento y desarrollo,4,3,4,5,3,3,False,2,3,4,4,4,0,False,3,"['buen', 'mas', 'forma', 'no']"
1,"Best Buddies de México, A.C",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,5,True,5,"['no', 'se', 'nada', 'bonita', 'excelente', 'duda']"
1,Proyecto 99,ONG - Humanitaria,5,5,5,3,3,3,True,0,5,5,5,5,0,False,4,"['no', 'pues', 'siento', 'se', 'horas', 'se', 'pudo', 'pues', 'veces', 'se', 'respecto', 'esa', 'mismo', 'dia', 'veces', 'otro', 'grupo', 'no']"
1,"Fundación F21, A.C.",ONG - Desarrollo humano,5,5,4,4,4,5,False,0,3,4,4,5,0,True,3,"['super', 'no', 'sirven', 'persona', 'sino', 'se', 'pueden']"
1,Dirección de Emprendimiento Social,Emprendimiento y desarrollo,4,4,4,4,4,4,False,2,4,4,4,3,2,False,3,['mejorar']
1,"ARENA, Asociación Regiomontana de Niños Autistas, A.B.P",ONG - Salud,3,4,5,4,5,5,True,5,3,5,3,5,0,True,4,"['muy', 'atencion', 'muy', 'dijeron', 'aun', 'mas']"
1,Dirección de Emprendimiento Social,Emprendimiento y desarrollo,5,5,5,5,5,5,True,0,5,5,5,5,5,True,5,"['esfuerzo', 'gran']"
1,Dirección de Emprendimiento Social,Emprendimiento y desarrollo,5,5,5,5,5,5,True,5,5,5,5,5,2,False,4,[]
1,EHE Educación Continua- Arizona State UniversitySolarSPELL.org,ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,5,True,5,"['eficiente', 'excelente', 'muy', 'buen', 'muy', 'buen']"
1,Dirección de Emprendimiento Social,Emprendimiento y desarrollo,3,3,4,3,4,4,False,2,5,4,4,5,0,True,3,"['comentarios', 'muy', 'tuve', 'empresa']"
1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,2,3,4,1,2,3,False,0,3,4,4,4,0,False,2,"['muy', 'mal', 'siento', 'muy', 'mas', 'horas', 'muy', 'veces', 'anterior', 'no', 'dudas']"
1,"Be The Match MX, A.C.",ONG - Salud,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,"['hice', 'veces', 'hacerlo', 'solo', 'se']"
1,Dirección de Emprendimiento Social,Emprendimiento y desarrollo,5,5,5,5,5,5,True,2,5,5,5,5,2,False,4,[]
1,Proyecto 99,ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,2,False,4,[]
1,Pal Sur del Norte,ONG - Desarrollo humano,3,3,4,5,5,5,True,2,2,5,5,4,0,False,3,"['no', 'mal', 'tampoco', 'haciendo', 'no', 'hice', 'idea', 'muy', 'atencion', 'increible', 'se', 'no', 'se', 'mas', 'cantidad', 'tuve', 'muy', 'no', 'casi', 'nada', 'hubiera', 'haciendo']"
1,Dirección de Emprendimiento Social,Emprendimiento y desarrollo,4,4,5,5,4,3,True,0,5,4,5,4,0,False,3,"['parece', 'necesidades', 'se', 'han', 'ayudar', 'personas', 'parece', 'gran', 'grandes']"
1,Proyecto 99,ONG - Humanitaria,4,4,1,4,3,3,False,0,5,5,5,5,0,False,3,"['dia', 'veces', 'mas', 'esperaba', 'no', 'porque', 'veces', 'no', 'dudas', 'descanso']"
1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,4,5,5,5,5,5,True,5,4,5,5,5,0,True,4,"['muy', 'agradable', 'ellos']"
1,"Fundación Enyx, A.C.",ONG - Humanitaria,4,4,4,4,4,5,False,2,4,4,4,4,5,True,4,"['muy', 'accesible', 'nada', 'muy', 'accesible']"
1,Proyecto 99,ONG - Humanitaria,4,4,4,4,4,4,False,0,4,4,4,4,0,False,3,"['muy', 'muy', 'eso', 'casi', 'horas', 'menos', 'horas', 'eso', 'muy']"
1,,,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,['muy']
1,Sacbé,ONG - Arte y cultura,5,5,5,5,5,5,False,2,5,5,5,5,2,False,4,[]
1,"CÁRITAS MEXICANA, IAP",ONG - Salud,3,4,3,3,3,4,False,0,5,5,5,5,0,False,3,"['llevar', 'mas', 'idea']"
1,Laboratorio Innovación Social Tutores de Resiliencia,ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['excelente', 'genial']"
1,"Neurofinanzas, A.C.",ONG - Humanitaria,4,4,5,5,5,4,True,0,4,5,5,4,2,True,4,['otro']
1,Zihuame Mochilla A.C.,ONG - Humanitaria,3,4,2,3,3,3,True,2,3,3,4,4,2,False,3,[]
1,Dirección de Emprendimiento Social,Emprendimiento y desarrollo,4,5,5,5,5,5,True,0,5,5,5,5,2,False,4,['mas']
1,"Tierra de Artistas, A.C.",Actividades recreativas,4,5,5,5,5,5,True,0,5,5,5,5,2,True,4,"['se', 'saber', 'muy', 'estos']"
1,Dirección de Emprendimiento Social,Emprendimiento y desarrollo,5,4,5,4,4,5,True,2,5,5,5,4,2,True,4,[]
1,"SALTM, Sociedad de Alumnos de Licenciatura en Tecnologías y Producción Musical",Sociedad de Alumnos ITESM,4,4,5,4,4,4,True,2,5,5,5,5,0,True,4,"['buen', 'gran', 'vida', 'haya', 'gran']"
1,Pal Sur del Norte,ONG - Desarrollo humano,5,5,5,5,5,5,True,0,4,5,5,5,2,True,4,"['no', 'se', 'solo', 'muy']"
1,"Casanicolás-Solidaridad en el éxodo, A.C.",ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['respeto', 'podido', 'seguir', 'cambio', 'nunca', 'habia', 'cierto', 'ayudar']"
1,Laboratorio Innovación Social Tutores de Resiliencia,ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['muy', 'bonita', 'llevar', 'final']"
1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,4,4,4,4,5,4,True,0,4,5,4,4,0,True,4,"['se', 'no', 'se']"
1,"Best Buddies de México, A.C",ONG - Humanitaria,5,5,5,5,5,5,True,0,4,5,5,4,0,True,4,"['aun', 'tenido', 'muy', 'habia']"
1,"SAITC, Sociedad de Alumnos de Ingeniería en Tecnologías Computacionales",Sociedad de Alumnos ITESM,3,3,3,4,2,4,False,2,5,5,5,5,2,False,3,['se']
1,Dirección de Emprendimiento Social,Emprendimiento y desarrollo,5,5,5,5,5,5,True,0,5,5,5,5,0,False,4,['web']
1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,4,4,4,4,3,4,False,0,4,4,4,4,2,False,3,"['no', 'idea', 'solo', 'no']"
1,Pal Sur del Norte,ONG - Desarrollo humano,3,3,3,3,3,3,False,0,4,4,4,3,0,False,2,['horas']
1,Laboratorio Innovación Social Tutores de Resiliencia,ONG - Humanitaria,5,5,4,5,5,5,True,0,5,5,5,5,0,True,4,"['comentario', 'les', 'muy', 'positivo', 'dia', 'dia', 'ayudar', 'hubiera', 'se', 'gran', 'saber', 'positivo', 'vida']"
1,"UNAC, Unidos por el Arte contra el Cáncer Infantil, A.C.",ONG - Humanitaria,4,4,5,4,5,4,True,5,5,5,5,5,0,True,4,"['muy', 'ayudar']"
1,Asociación Iknextia,ONG - Humanitaria,5,4,4,4,4,4,True,5,5,5,5,5,2,False,4,[]
1,"Tierra de Artistas, A.C.",Actividades recreativas,5,5,5,5,5,5,False,0,5,5,5,5,0,True,4,"['ayudar', 'personas', 'tu']"
1,Community FIRST For Inspiration and Recognition of Science and Technology,Emprendimiento y desarrollo,5,5,5,5,5,4,True,2,5,5,5,5,0,True,4,"['encanto', 'dar']"
1,Laboratorio Innovación Social Tutores de Resiliencia,ONG - Humanitaria,5,5,5,5,5,5,True,0,5,5,5,5,5,True,5,"['muy', 'ellos', 'muy']"
1,"Tierra de Artistas, A.C.",Actividades recreativas,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,"['encanto', 'forma', 'encanto']"
1,Dirección de Emprendimiento Social,Emprendimiento y desarrollo,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,"['tomado', 'mas', 'ayudar', 'genial', 'muy', 'increible', 'muy', 'real', 'cercano', 'traer']"
1,Red Unidos para Trascender de la Iniciativa Campana-Altamira,ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,[]
1,"CÁRITAS MEXICANA, IAP",ONG - Salud,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,['super']
1,"Fundación FEMSA , A.C.",ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,5,True,5,"['falta', 'muy', 'ayudar']"
1,Sacbé,ONG - Arte y cultura,5,5,5,5,5,5,True,0,5,5,5,5,5,True,5,"['les', 'haya', 'muy', 'haciendo', 'muy', 'buen']"
1,Pal Sur del Norte,ONG - Desarrollo humano,4,2,4,4,4,5,True,2,4,4,4,4,0,True,4,['atencion']
1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,['dimos']
1,"Club Deportivo de Fútbol Americano Avispones, A.C.",Actividades recreativas,5,5,5,5,5,5,True,5,5,5,5,5,5,True,5,"['muy', 'muy', 'favorito']"
1,Community FIRST For Inspiration and Recognition of Science and Technology,Emprendimiento y desarrollo,4,5,5,5,4,5,True,5,5,5,5,4,0,True,4,"['encanto', 'atencion', 'muy', 'amable', 'se', 'muy', 'atento', 'se', 'mas']"
1,Iniciativa Campana Altamira,ONG - Desarrollo humano,5,5,4,4,4,3,True,0,5,5,5,5,2,False,4,[]
1,"Tierra de Artistas, A.C.",Actividades recreativas,4,4,4,4,4,4,True,2,4,4,4,4,2,True,4,[]
1,"CIDEPO, Centro de Investigación y Desarrollo de Políticas Públicas, A.C.",Investigación,5,5,5,5,5,5,True,0,5,5,5,5,5,False,4,"['no', 'poner', 'solo', 'ellos', 'no', 'haciendo', 'persona', 'no', 'se', 'muy', 'justo', 'solo', 'persona', 'tenga', 'cuando', 'comentario', 'muy']"
1,Community FIRST For Inspiration and Recognition of Science and Technology,Emprendimiento y desarrollo,4,4,4,4,4,4,False,0,4,4,3,4,0,True,3,"['no', 'compartir', 'no', 'eso', 'mas', 'culpa', 'porque', 'no']"
1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,[]
1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,3,3,4,3,3,4,True,0,4,4,4,4,2,False,3,[]
1,Proyecto 99,ONG - Humanitaria,4,4,5,4,4,5,False,0,4,4,4,3,0,True,3,"['muy', 'haciendo', 'no', 'solo', 'quien', 'les', 'no', 'final', 'les', 'eso', 'le', 'duda', 'muy']"
1,"Guerreros en la Vida y en la Cancha, A.C.",ONG - Desarrollo humano,5,4,4,5,4,4,True,5,3,4,4,4,5,True,4,"['excelente', 'muy', 'buen', 'ellos']"
1,Proyecto 99,ONG - Humanitaria,4,4,4,4,4,4,False,2,4,4,4,4,2,True,4,"['comentarios', 'comentarios']"
1,"SAIIS, Sociedad de Alumnos de Ingeniero Industrial y de Sistemas",Sociedad de Alumnos ITESM,5,5,5,5,5,4,True,0,5,5,5,5,0,True,4,"['siento', 'muy', 'dar']"
1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,5,5,5,5,5,0,False,4,"['encanta', 'aun', 'gran', 'se', 'mas', 'mejorar', 'contacto', 'porque', 'aun', 'no', 'muy']"
1,"SALTM, Sociedad de Alumnos de Licenciatura en Tecnologías y Producción Musical",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,0,5,5,5,5,0,False,4,"['solo', 'clase', 'se', 'solo', 'caso', 'tenia', 'muy', 'no', 'le']"
1,"SAIIS, Sociedad de Alumnos de Ingeniero Industrial y de Sistemas",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,2,4,5,5,4,2,True,4,"['gran', 'porque', 'eso']"
1,Zihuame Mochilla A.C.,ONG - Humanitaria,5,4,4,4,4,4,True,5,5,5,5,5,2,True,4,"['excelente', 'muy', 'saber', 'personas', 'muy', 'agradable', 'ayudar']"
1,"SAIIS, Sociedad de Alumnos de Ingeniero Industrial y de Sistemas",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,5,3,5,5,5,5,True,5,"['muy', 'buen', 'muy', 'buen', 'muy']"
1,"LPS, Carrera de Licenciatura en Psicología Clínica y de la Salud",Sociedad de Alumnos ITESM,4,4,4,4,4,4,True,0,4,4,4,4,0,True,4,"['darnos', 'porque', 'ayudar']"
1,"Guerreros en la Vida y en la Cancha, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,['excelente']
1,"HIC ME, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['gran', 'opiniones', 'entender', 'mas', 'ayudar']"
1,Dirección de Emprendimiento Social,Emprendimiento y desarrollo,5,5,5,5,5,5,True,0,4,5,5,5,0,True,4,"['muy', 'tu', 'veo', 'otro', 'mas']"
1,"CIBRUC, CENTRO DE INVESTIGACION SOBRE BIODIGESTION ANAEROBIA Y RESIDUOS URBANOS, A.C.",Investigación,4,4,4,4,4,4,True,2,4,4,4,4,2,False,4,['encanto']
1,Community FIRST For Inspiration and Recognition of Science and Technology,Emprendimiento y desarrollo,5,5,5,5,5,5,True,0,4,4,4,4,0,False,4,"['pues', 'dar', 'pues', 'mejorar']"
1,Sacbé,ONG - Arte y cultura,5,5,5,5,5,5,True,5,5,5,5,5,5,True,5,"['encanto', 'ayudar', 'encanto', 'ayudar', 'necesidades']"
1,EHE Educación Continua- Arizona State UniversitySolarSPELL.org,ONG - Desarrollo humano,3,4,4,4,4,4,True,2,4,4,4,4,5,False,4,"['muy', 'personas', 'muy', 'buscar']"
1,Women in Tech,ONG - Desarrollo humano,5,4,5,5,4,4,True,0,5,5,5,5,2,False,4,[]
1,"SALRI, Sociedad de Alumnos de Licenciatura en Relaciones Internacionales",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['muy', 'buen', 'se', 'agrado', 'realidad', 'no', 'ello', 'personas', 'muy', 'no']"
1,"CIBRUC, CENTRO DE INVESTIGACION SOBRE BIODIGESTION ANAEROBIA Y RESIDUOS URBANOS, A.C.",Investigación,5,5,5,5,5,5,True,2,5,5,5,5,0,False,4,"['ayudar', 'estamos', 'saber']"
1,"Guerreros en la Vida y en la Cancha, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,2,True,5,"['encanto', 'llevar', 'muy']"
1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,4,4,4,4,4,4,True,0,4,4,4,4,0,True,4,"['no', 'comentario', 'nunca', 'habia', 'dado', 'nueva']"
1,"SAITC, Sociedad de Alumnos de Ingeniería en Tecnologías Computacionales",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,"['excelente', 'mas', 'encanto']"
1,"AUTISMO, A.B.P.",ONG - Humanitaria,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,['gran']
1,Zihuame Mochilla A.C.,ONG - Humanitaria,5,5,5,5,4,4,True,0,4,5,4,5,2,True,4,"['siento', 'muy']"
1,"SAIIS, Sociedad de Alumnos de Ingeniero Industrial y de Sistemas",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,5,5,5,5,5,2,True,5,['excelente']
1,Community FIRST For Inspiration and Recognition of Science and Technology,Emprendimiento y desarrollo,5,5,5,5,5,4,True,0,5,5,5,5,0,True,4,"['siento', 'se', 'caso', 'dar', 'seguir']"
1,Laboratorio Innovación Social Tutores de Resiliencia,ONG - Humanitaria,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['encanta', 'haciendo', 'muy']"
1,"Centro de Capacitación y Talento Empresarial Industrial, A.C.",ONG - Desarrollo humano,5,4,4,4,5,5,True,0,4,5,5,4,0,True,4,"['gran', 'mas', 'muy', 'gran', 'vista', 'dicho']"
1,Pal Sur del Norte,ONG - Desarrollo humano,3,3,4,3,3,2,False,2,4,5,5,4,2,False,3,[]
1,"Liderazgo y Cultura Emprendedora, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,2,5,5,5,5,5,True,5,"['encanto', 'muy']"
1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,4,4,4,4,4,4,True,0,5,5,5,5,0,False,4,"['se', 'necesario', 'les']"
1,"LPS, Carrera de Licenciatura en Psicología Clínica y de la Salud",Sociedad de Alumnos ITESM,4,4,4,4,4,4,True,2,5,5,5,5,2,False,4,[]
1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['dar', 'veces', 'no', 'iban', 'habia', 'muy', 'iban', 'mismos']"
1,"Best Buddies de México, A.C",ONG - Humanitaria,5,5,5,5,5,3,True,5,5,5,5,5,5,True,5,"['excelente', 'muy', 'duda']"
1,"LPS, Carrera de Licenciatura en Psicología Clínica y de la Salud",Sociedad de Alumnos ITESM,5,5,3,5,4,5,False,0,5,4,4,4,2,False,3,"['hubiera', 'persona']"
1,"Guerreros en la Vida y en la Cancha, A.C.",ONG - Desarrollo humano,4,4,4,5,3,4,True,2,4,5,5,5,0,True,4,"['muy', 'mas', 'se', 'mismo', 'alguien']"
1,EHE Educación Continua- Arizona State UniversitySolarSPELL.org,ONG - Desarrollo humano,4,5,4,4,4,4,True,0,5,5,5,5,0,True,4,"['muy', 'acceso', 'saber', 'van', 'quieren', 'mas', 'otra', 'cambiar']"
1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,4,5,5,4,3,5,True,0,5,4,5,5,2,False,4,[]
1,"AICHE, American Institute of Chemical Engineering",Investigación,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,"['encanto', 'se', 'muy', 'muy']"
1,Laboratorio Innovación Social Tutores de Resiliencia,ONG - Humanitaria,4,4,4,4,4,4,True,2,4,4,4,4,0,True,4,['gran']
1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,4,3,3,2,2,3,False,0,5,4,4,4,0,False,2,"['parece', 'muy', 'buen', 'se', 'necesario', 'se', 'muy', 'mal', 'no', 'no', 'no', 'claramente', 'cambio', 'dejan', 'duda', 'aun', 'mejorar', 'comentario', 'veces', 'no', 'claro', 'ellos', 'se']"
1,Pal Sur del Norte,ONG - Desarrollo humano,5,5,5,4,4,5,True,2,4,4,5,4,0,True,4,"['mas', 'ante', 'ella']"
1,"Patronato Parque Huasteca, A.C.",ONG - Medio ambiente,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,"['se', 'muy']"
1,"Guerreros en la Vida y en la Cancha, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,False,0,5,5,5,5,0,True,4,"['mas', 'fui', 'duda', 'gran', 'encanto', 'personal', 'muy', 'persona']"
1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,3,3,3,3,3,3,True,0,5,5,5,5,0,False,3,"['se', 'falta', 'cierto', 'vista', 'no']"
1,"LPS, Carrera de Licenciatura en Psicología Clínica y de la Salud",Sociedad de Alumnos ITESM,5,5,5,5,5,5,False,5,5,5,5,5,2,True,4,"['gran', 'mas']"
1,Iniciativa Campana Altamira,ONG - Desarrollo humano,4,5,4,4,3,4,True,0,5,5,5,4,0,True,4,"['darnos', 'muy', 'tratar', 'hablar', 'ellos', 'siento', 'persona', 'mas']"
1,"Be The Match MX, A.C.",ONG - Salud,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['encanto', 'ayudar', 'madre', 'se', 'muy', 'ayudar', 'personas', 'estaban', 'muy', 'ayudar']"
1,"Guerreros en la Vida y en la Cancha, A.C.",ONG - Desarrollo humano,5,5,5,5,5,5,True,0,5,5,5,5,0,True,4,"['encanto', 'ellos']"
1,Pal Sur del Norte,ONG - Desarrollo humano,4,4,4,2,3,4,False,2,5,5,5,5,2,False,3,"['no', 'no']"
1,Community FIRST For Inspiration and Recognition of Science and Technology,Emprendimiento y desarrollo,5,4,4,5,4,3,True,5,5,4,5,5,0,True,4,"['excelente', 'actitud']"
1,"Be The Match MX, A.C.",ONG - Salud,5,4,4,4,5,5,True,0,4,5,5,5,0,False,4,"['claro', 'no', 'muy', 'vi']"
1,Pal Sur del Norte,ONG - Desarrollo humano,3,4,3,2,2,3,False,0,3,4,4,3,0,False,2,"['ofrecer', 'se', 'llega', 'no', 'falta', 'forma']"
1,Laboratorio Innovación Social Tutores de Resiliencia,ONG - Humanitaria,4,5,2,4,4,3,True,0,5,5,5,5,0,True,4,"['se', 'poner', 'no', 'muy', 'porque', 'no']"
1,"CIES, Centro de Investigación y Educación para la Salud, A.C.",Investigación,4,4,4,4,4,4,True,2,3,4,4,4,2,False,3,[]
1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,5,4,5,4,5,5,True,0,5,4,5,4,0,True,4,"['muy', 'se', 'pudo', 'ayudar', 'quieren', 'seguir', 'no', 'cuenta', 'seguir', 'dar', 'estos']"
1,"Be The Match MX, A.C.",ONG - Salud,5,5,5,4,5,5,True,0,4,5,4,4,0,True,4,"['buen', 'forma', 'forma', 'muy', 'solo', 'se', 'cambio']"
1,"Fundación F21, A.C.",ONG - Desarrollo humano,5,5,3,5,5,5,True,5,5,5,5,5,2,False,4,[]
1,Dirección de Emprendimiento Social,Emprendimiento y desarrollo,4,5,5,5,5,5,True,0,4,5,4,5,0,True,4,"['muy', 'personas', 'pueden', 'tu', 'ellos', 'muy', 'personas', 'eso', 'seguir', 'pues', 'personal', 'se', 'debe', 'personas', 'muy', 'divertido']"
1,"LPS, Carrera de Licenciatura en Psicología Clínica y de la Salud",Sociedad de Alumnos ITESM,4,4,4,4,4,4,True,2,4,4,4,4,2,False,4,['muy']
1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,2,3,4,5,5,0,True,4,"['buen', 'eso', 'muy']"
1,Laboratorio Innovación Social Tutores de Resiliencia,ONG - Humanitaria,4,5,3,4,4,5,True,0,5,5,5,5,2,False,4,[]
1,"SEIMIQ, Sección Estudiantil del Instituto Mexicano de Ingenieros Químicos",ONG - Desarrollo humano,5,5,4,3,4,5,False,0,5,5,5,5,2,False,3,"['idea', 'ayudar']"
1,"Guerreros en la Vida y en la Cancha, A.C.",ONG - Desarrollo humano,5,5,4,5,5,5,True,5,5,4,5,5,5,True,5,"['muy', 'muy', 'muy']"
1,Dirección de Servicio Social - PASS,Dirección Servicio Social Campus Mty.,4,4,4,4,4,4,True,2,4,4,4,3,0,True,4,"['buen', 'porque']"
1,NotFound,,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,"['muy', 'no', 'muy', 'entrar', 'primer', 'hacerlo', 'se', 'estos']"
1,"Be The Match MX, A.C.",ONG - Salud,5,5,5,4,5,5,True,5,4,5,5,4,0,False,4,"['muy', 'gran', 'muy', 'buen', 'sentido']"
1,Fundacionplan.org - Plan SPAP A.C.,ONG - Humanitaria,3,3,4,1,1,3,False,0,4,4,4,2,2,False,2,[]
1,Dirección de Servicio Social - PASS,Dirección Servicio Social Campus Mty.,4,4,4,4,4,4,True,2,4,4,4,4,2,True,4,"['muy', 'muy']"
1,"ANSPAC, Asociación Nacional Pro Superación Personal A.C.",ONG - Desarrollo humano,5,4,3,4,5,4,False,0,4,5,5,3,0,True,3,"['muy', 'se', 'hablar', 'tenemos', 'grupo', 'siento', 'muy', 'porque', 'no', 'hacerlo', 'despues']"
1,"Fundación Lazos, IAP",ONG - Humanitaria,4,4,4,4,4,5,True,0,4,5,4,3,2,False,3,[]
1,"ANSPAC, Asociación Nacional Pro Superación Personal A.C.",ONG - Desarrollo humano,4,4,4,4,5,4,False,0,4,4,4,4,0,True,3,['se']
1,"SATEM, Sociedad Astronómica del Tecnológico de Monterrey",Sociedad de Alumnos ITESM,5,5,5,5,5,5,True,0,5,5,5,5,2,True,4,"['se', 'mas', 'entiendo', 'no', 'se']"
1,Dirección de Servicio Social - Aprendizajes para todos,Dirección Servicio Social Campus Mty.,5,5,5,5,5,5,True,2,5,5,5,5,0,True,4,"['muy', 'idea', 'mejorar']"
1,Dirección de Emprendimiento Social,Emprendimiento y desarrollo,5,5,5,5,5,5,True,5,5,5,5,5,0,True,5,['excelente']
1,Zihuame Mochilla A.C.,ONG - Humanitaria,5,5,4,5,5,5,True,0,5,5,4,4,0,False,4,"['ellos', 'dar', 'mas', 'esa', 'les', 'muy', 'podido', 'mas']"
